state_name,degree_type,college_name,early_salary,mid_salary,per_stem
Virginia,bachelors,Norfolk State University,43900,76100,17
Virginia,bachelors,Bluefield College,42800,74000,6
Virginia,bachelors,Liberty University,44000,73600,1
Virginia,bachelors,Averett University,41000,72300,6
Virginia,bachelors,Mary Baldwin University,39200,71600,5
Virginia,bachelors,Virginia Union University,40600,71000,10
Virginia,bachelors,Emory & Henry College,39500,70700,11
Virginia,associates,Regent University,49900,75300,1
Virginia,associates,Northern Virginia Community College,46700,72200,12
Virginia,associates,Jefferson College of Health Sciences,50200,71000,1
Virginia,associates,Virginia Polytechnic Institute and State University,46700,70200,42
Virginia,associates,Norfolk State University,47500,69300,17
Virginia,associates,John Tyler Community College,43700,61900,3
Virginia,associates,Piedmont Virginia Community College,42700,61500,4
Virginia,associates,Dabney S Lancaster Community College,39600,61200,2
Virginia,associates,Lord Fairfax Community College,40700,61100,4
Virginia,associates,Virginia Western Community College,40800,61100,6
Virginia,associates,Richard Bland College of William and Mary,40900,60500,90
Virginia,associates,J Sargeant Reynolds Community College,41200,59700,5
Virginia,associates,Germanna Community College,41800,59700,3
Virginia,associates,Thomas Nelson Community College,38100,59200,6
Virginia,associates,Liberty University,39100,58200,1
Virginia,associates,Paul D Camp Community College,39100,58100,1
Virginia,associates,Wytheville Community College,38200,57600,1
Virginia,associates,New River Community College,38700,56600,2
Virginia,associates,Tidewater Community College,38800,56400,5
Virginia,associates,Blue Ridge Community College (Virginia),37800,56000,1
Virginia,associates,Southwest Virginia Community College,37800,56000,2
Virginia,associates,Patrick Henry Community College,35700,55100,4
Virginia,associates,Rappahannock Community College,39400,55100,4
Virginia,associates,Central Virginia Community College,34600,54300,2
Virginia,associates,Mountain Empire Community College,35700,53700,4
Virginia,associates,Virginia Highlands Community College,34700,53600,2
Virginia,associates,Danville Community College,34900,53200,3
Virginia,associates,Southside Virginia Community College,35100,53100,2
Virginia,associates,Eastern Shore Community College,34900,52800,0
Washington,bachelors,Seattle University,60600,113700,12
Washington,bachelors,University of Washington-Seattle Campus,61900,112300,34
Washington,bachelors,University of Washington-Bothell Campus,60200,108000,26
Washington,bachelors,Gonzaga University,57800,107600,19
Washington,bachelors,Washington State University,55900,103700,20
Washington,bachelors,Seattle Pacific University,53600,103400,9
Washington,bachelors,Whitman College,54600,102600,33
Washington,bachelors,University of Puget Sound,54200,101300,21
Washington,bachelors,Western Washington University,55000,99300,16
Washington,bachelors,Pacific Lutheran University,54500,98100,20
Washington,bachelors,Walla Walla University,53700,97800,22
Washington,bachelors,University of Washington-Tacoma Campus,56000,96800,23
Washington,bachelors,City University of Seattle,51500,94600,4
Washington,bachelors,Central Washington University,52700,93200,13
Washington,bachelors,Saint Martin's University,53200,91800,29
Washington,bachelors,Northwest University,50900,89000,3
Washington,bachelors,Whitworth University,49900,88800,18
Washington,bachelors,Bellevue College,50100,88500,14
Washington,bachelors,Whitworth University-Adult Degree Programs,50100,88100,0
Washington,bachelors,Eastern Washington University,49500,87500,17
Washington,bachelors,Cornish College of the Arts,49000,86400,0
Washington,bachelors,Bastyr University,48400,86300,0
Washington,bachelors,The Evergreen State College,47500,83500,0
Washington,bachelors,Clark College,43500,78400,9
Washington,bachelors,Heritage University,41100,73600,17
Washington,associates,Bellevue College,48400,76700,14
Washington,associates,Perry Technical Institute,51100,74300,0
Washington,associates,Shoreline Community College,48800,70800,5
Washington,associates,Lake Washington Institute of Technology,47900,69600,15
Washington,associates,Bates Technical College,48200,69500,2
Washington,associates,Seattle Central College,49600,67300,11
Washington,associates,North Seattle College,46400,66900,7
Washington,associates,Bellingham Technical College,46800,66900,10
Washington,associates,Green River College,45300,66800,14
Washington,associates,Renton Technical College,47400,66700,11
Washington,associates,Edmonds Community College,45300,66700,25
Washington,associates,South Seattle College,44300,66600,9
Washington,associates,Columbia Basin College,41200,66600,8
Washington,associates,Pierce College-Puyallup,42400,66400,19
Washington,associates,Pierce College-Fort Steilacoom,43500,65800,4
Washington,associates,Walla Walla Community College,43700,65300,6
Washington,associates,City University of Seattle,44800,65200,4
Washington,associates,Centralia College,42200,64900,2
Washington,associates,Wenatchee Valley College,42600,64600,5
Washington,associates,Highline College,42600,64100,9
Washington,associates,Clark College,41000,64100,9
Washington,associates,South Puget Sound Community College,42000,63200,9
Washington,associates,Tacoma Community College,43600,63000,13
Washington,associates,Clover Park Technical College,41000,62600,13
Washington,associates,Everett Community College,42200,62500,8
Washington,associates,Whatcom Community College,43100,62200,7
Washington,associates,Skagit Valley College,41800,62000,7
Washington,associates,Olympic College,42700,61900,3
Washington,associates,Spokane Community College,42900,61400,3
Washington,associates,Peninsula College,40700,61000,11
Washington,associates,Lower Columbia College,42700,60500,7
Washington,associates,Yakima Valley College,40900,58900,5
Washington,associates,Grays Harbor College,38800,58900,4
Washington,associates,Big Bend Community College,39100,55200,5
Washington,associates,Spokane Falls Community College,37200,53900,6
"Washington, D.C.",bachelors,Georgetown University,66400,122200,14
"Washington, D.C.",bachelors,George Washington University,61400,115300,15
"Washington, D.C.",bachelors,Catholic University of America,57300,105100,14
"Washington, D.C.",bachelors,American University,55700,102900,3
"Washington, D.C.",bachelors,Howard University,55200,101300,16
"Washington, D.C.",bachelors,University of the District of Columbia,50800,87400,10
"Washington, D.C.",bachelors,Gallaudet University,41100,74100,5
"Washington, D.C.",associates,University of the District of Columbia,47100,67300,10
"Washington, D.C.",associates,George Washington University,41300,65000,15
West Virginia,bachelors,West Virginia University Institute of Technology,57100,103700,40
West Virginia,bachelors,West Virginia University,54400,99900,22
West Virginia,bachelors,Alderson Broaddus University,50600,90500,15
West Virginia,bachelors,Shepherd University,47100,87100,12
West Virginia,bachelors,West Virginia Wesleyan College,47000,85200,21
West Virginia,bachelors,Bethany College (West Virginia),46000,84900,5
West Virginia,bachelors,Wheeling Jesuit University,44800,83400,5
West Virginia,bachelors,University of Charleston,44600,81900,4
West Virginia,bachelors,Marshall University,45000,79700,12
West Virginia,bachelors,West Liberty University,42500,77000,6
West Virginia,bachelors,Davis & Elkins College,41100,76500,10
West Virginia,bachelors,West Virginia State University,41800,76000,8
West Virginia,bachelors,Concord University,41700,75800,9
West Virginia,bachelors,Fairmont State University,42900,74100,7
West Virginia,bachelors,Bluefield State College,43200,72800,3
West Virginia,bachelors,Ohio Valley University,38800,71100,1
West Virginia,bachelors,Glenville State College,37400,67700,3
West Virginia,bachelors,West Virginia University at Parkersburg,36700,65200,3
West Virginia,associates,University of Charleston,46800,65600,4
West Virginia,associates,Davis & Elkins College,46300,64000,10
West Virginia,associates,West Liberty University,41700,62400,6
West Virginia,associates,Fairmont State University,41100,61500,7
West Virginia,associates,Bluefield State College,41300,58900,3
West Virginia,associates,West Virginia University at Parkersburg,39800,58300,3
West Virginia,associates,Southern West Virginia Community and Technical College,38000,57300,4
West Virginia,associates,Marshall University,42400,56800,12
West Virginia,associates,Blue Ridge Community and Technical College,38200,56400,9
West Virginia,associates,Potomac State College of West Virginia University,36100,55800,7
West Virginia,associates,West Virginia Northern Community College,36400,54400,5
West Virginia,associates,Mountwest Community and Technical College,35800,53400,6
Wisconsin,bachelors,Milwaukee School of Engineering,65700,117600,69
Wisconsin,bachelors,Marquette University,57800,105900,25
Wisconsin,bachelors,University of Wisconsin-Madison,57300,104400,33
Wisconsin,bachelors,University of Wisconsin-Platteville,56800,100300,38
Wisconsin,bachelors,Lawrence University,51500,98800,25
Wisconsin,bachelors,Bellin College,55800,97600,0
Wisconsin,bachelors,University of Wisconsin-Eau Claire,52100,93600,14
Wisconsin,bachelors,Marian University (Wisconsin),46500,90800,2
Wisconsin,bachelors,University of Wisconsin-Milwaukee,50600,90300,17
Wisconsin,bachelors,Ripon College,46300,89600,26
Wisconsin,bachelors,University of Wisconsin-Stout,50400,89500,14
Wisconsin,bachelors,University of Wisconsin-Whitewater,48900,89300,8
Wisconsin,bachelors,Saint Norbert College,49300,88700,15
Wisconsin,bachelors,University of Wisconsin-La Crosse,49600,88300,19
Wisconsin,bachelors,Edgewood College,49500,87500,5
Wisconsin,bachelors,Carroll University,45600,86500,14
Wisconsin,bachelors,Beloit College,47400,85700,24
Wisconsin,bachelors,Carthage College,48900,85400,17
Wisconsin,bachelors,University of Wisconsin-Oshkosh,47700,84300,10
Wisconsin,bachelors,Cardinal Stritch University,47000,82500,2
Wisconsin,bachelors,Wisconsin Lutheran College,46200,82500,10
Wisconsin,bachelors,Viterbo University,46800,81900,3
Wisconsin,bachelors,Concordia University-Wisconsin,46700,81600,9
Wisconsin,bachelors,University of Wisconsin-Parkside,46000,81400,17
Wisconsin,bachelors,University of Wisconsin-River Falls,47100,81300,14
Wisconsin,bachelors,University of Wisconsin-Stevens Point,45200,80600,15
Wisconsin,bachelors,Herzing University-Madison,46400,80400,6
Wisconsin,bachelors,University of Wisconsin-Superior,44000,79700,9
Wisconsin,bachelors,Ottawa University-Milwaukee,44700,78600,2
Wisconsin,bachelors,Alverno College,44300,77100,5
Wisconsin,bachelors,Milwaukee Institute of Art & Design,43600,76900,0
Wisconsin,bachelors,Lakeland University,45600,76500,10
Wisconsin,bachelors,Silver Lake College of the Holy Family,42500,76100,3
Wisconsin,bachelors,Mount Mary University,42700,75900,2
Wisconsin,bachelors,University of Wisconsin-Green Bay,44300,75500,6
Wisconsin,bachelors,Maranatha Baptist University,40500,72300,3
Wisconsin,bachelors,Northland College,38500,70200,28
Wisconsin,associates,University of Wisconsin-Whitewater,45500,66800,8
Wisconsin,associates,Cardinal Stritch University,46900,66200,2
Wisconsin,associates,Concordia University-Wisconsin,43400,63400,9
Wisconsin,associates,University of Wisconsin Colleges,38300,62700,0
Wisconsin,associates,Waukesha County Technical College,42700,62700,6
Wisconsin,associates,University of Wisconsin-Stevens Point,40700,61200,15
Wisconsin,associates,Herzing University-Madison,39500,61200,6
Wisconsin,associates,Milwaukee Area Technical College,42400,60500,5
Wisconsin,associates,Madison Area Technical College,42600,60400,7
Wisconsin,associates,Southwest Wisconsin Technical College,42200,60400,4
Wisconsin,associates,Blackhawk Technical College,42500,59100,3
Wisconsin,associates,Mid-State Technical College,42000,59000,5
Wisconsin,associates,Chippewa Valley Technical College,42700,58700,14
Wisconsin,associates,Northeast Wisconsin Technical College,41100,58500,5
Wisconsin,associates,Northcentral Technical College,41400,58500,7
Wisconsin,associates,Gateway Technical College,41400,58400,5
Wisconsin,associates,Moraine Park Technical College,41900,58200,5
Wisconsin,associates,Fox Valley Technical College,41900,57500,4
Wisconsin,associates,Western Technical College,40400,57300,4
Wisconsin,associates,Wisconsin Indianhead Technical College,40900,56800,3
Wisconsin,associates,Lakeshore Technical College,41200,56600,4
Wisconsin,associates,Nicolet Area Technical College,38000,55300,6
Wyoming,bachelors,University of Wyoming,52400,98800,25
Wyoming,associates,Sheridan College,45900,66500,2
Wyoming,associates,Western Wyoming Community College,44600,66300,12
Wyoming,associates,Casper College,44700,66000,5
Wyoming,associates,Laramie County Community College,45900,65200,5
Wyoming,associates,Wyotech-Laramie,43400,64000,0
Wyoming,associates,Central Wyoming College,41100,60000,5
